lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/lifetime/en-GB/index.html" 10.179.3.211 114.119.166.215 - - [24/Apr/2020:00:35:21 +0100] "GET /lifetime/en-GB/index.html?LPPPSession=1569283200030 HTTP/1.1" 200 16017 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; AspiegelBot)" 1727 1587684921.200+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" 154.160.25.66 66.249.88.187 - - [24/Apr/2020:12:25:38 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 21944 1587727538.978+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/OffLine.js.txt" 154.160.25.66 66.249.88.189 - - [24/Apr/2020:12:25:39 +0100] "GET /javascript/OffLine.js HTTP/1.1" 200 - "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 23339 1587727539.084+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/en-GB.gif" 154.160.25.66 66.249.88.191 - - [24/Apr/2020:12:25:39 +0100] "GET /images/en-GB.gif HTTP/1.1" 200 260 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 24660 1587727539.085+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/lancaster_logo.gif" 154.160.25.66 66.249.88.187 - - [24/Apr/2020:12:25:39 +0100] "GET /images/lancaster_logo.gif?LPPPSession=1587727538076&LPPPModule=1&LPPPMode=0 HTTP/1.1" 200 22171 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19" 27332 1587727539.089+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/higgs/images/smparticles.png" - 89.139.11.68 - - [24/Apr/2020:13:04:00 +0100] "GET /higgs/images/smparticles.png HTTP/1.1" 200 111805 "http://cahare.sh-original-media.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0" 6196 1587729840.858+7 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/index_en-GB.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /index_en-GB.html HTTP/1.1" 200 5722 "http://www.lppp.lancs.ac.uk/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 9323 1587729846.821+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/LanguageManagement.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /javascript/LanguageManagement.js HTTP/1.1" 200 1898 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 9760 1587729846.857+4 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/popin.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /javascript/popin.js HTTP/1.1" 200 1297 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 1369 1587729846.882+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/SessionManagement.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /javascript/SessionManagement.js HTTP/1.1" 200 2739 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11459 1587729846.887+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModeList.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /javascript/GenerateModeList.js HTTP/1.1" 200 8200 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 6196 1587729846.891+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/GenerateModuleList.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /javascript/GenerateModuleList.js HTTP/1.1" 200 2861 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11575 1587729846.889+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/css/lppp800.css" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /css/lppp800.css HTTP/1.1" 200 6783 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11797 1587729846.911+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/logo.gif" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /images/logo.gif HTTP/1.1" 200 978 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11574 1587729846.921+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/en-GB.gif" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /images/en-GB.gif HTTP/1.1" 200 260 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11459 1587729846.946+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/OffLine.js.txt" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /javascript/OffLine.js HTTP/1.1" 200 - "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 10166 1587729846.948+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/lancaster_logo.gif" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:06 +0100] "GET /images/lancaster_logo.gif?LPPPSession=1587729846932&LPPPModule=1&LPPPMode=0 HTTP/1.1" 200 22171 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 6196 1587729846.947+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/favicon.ico" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:04:07 +0100] "GET /favicon.ico HTTP/1.1" 404 262 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11797 1587729847.062+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/systemrequirements/en-GB/index.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:14 +0100] "GET /systemrequirements/en-GB/index.html HTTP/1.1" 200 6796 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11459 1587729914.953+4 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/systemrequirements/images/system-monitor.png" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:15 +0100] "GET /systemrequirements/images/system-monitor.png HTTP/1.1" 200 539 "http://lppp.lancs.ac.uk/systemrequirements/en-GB/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 9760 1587729915.005+4 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/deployJava.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:15 +0100] "GET /javascript/deployJava.js HTTP/1.1" 200 15179 "http://lppp.lancs.ac.uk/systemrequirements/en-GB/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 9323 1587729915.031+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/systemrequirements/images/tick.png" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:15 +0100] "GET /systemrequirements/images/tick.png HTTP/1.1" 200 582 "http://lppp.lancs.ac.uk/systemrequirements/en-GB/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 13265 1587729915.094+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/accessibility/en-GB/index.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:19 +0100] "GET /accessibility/en-GB/index.html HTTP/1.1" 200 2797 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 10166 1587729919.627+8 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/valid-xhtml10.png" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:19 +0100] "GET /images/valid-xhtml10.png HTTP/1.1" 200 1882 "http://lppp.lancs.ac.uk/accessibility/en-GB/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 9760 1587729919.676+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/valid-css.png" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:19 +0100] "GET /images/valid-css.png HTTP/1.1" 200 1428 "http://lppp.lancs.ac.uk/accessibility/en-GB/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 1369 1587729919.678+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/download/en-GB/index.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:27 +0100] "GET /download/en-GB/index.html HTTP/1.1" 200 2500 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 12078 1587729927.758+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/configuration.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:27 +0100] "GET /javascript/configuration.js HTTP/1.1" 200 801 "http://lppp.lancs.ac.uk/download/en-GB/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11575 1587729927.805+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/download/images/drive-download.png" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:27 +0100] "GET /download/images/drive-download.png HTTP/1.1" 200 734 "http://lppp.lancs.ac.uk/download/en-GB/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 9323 1587729927.806+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/download/en-GB/lppp2.0.755.msi" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:29 +0100] "GET /download/en-GB/lppp2.0.755.msi HTTP/1.1" 200 3335168 "http://lppp.lancs.ac.uk/download/en-GB/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11797 1587729929.278+16 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/en-GB/index.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /pool/en-GB/index.html?LPPPSession=1587729846932 HTTP/1.1" 200 7100 "http://lppp.lancs.ac.uk/index_en-GB.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 1369 1587729938.021+4 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CVector.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /javascript/js/CVector.js HTTP/1.1" 200 2008 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 12712 1587729938.089+5 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CBall.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /javascript/js/CBall.js HTTP/1.1" 200 838 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 12712 1587729938.123+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CGraphics.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /javascript/js/CGraphics.js HTTP/1.1" 200 17186 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 1369 1587729938.126+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/CMaths.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /javascript/js/CMaths.js HTTP/1.1" 200 2018 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 9760 1587729938.125+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Pool/LPPP_Pool.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /javascript/js/Pool/LPPP_Pool.js HTTP/1.1" 200 29040 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11574 1587729938.127+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Pool/init.js" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /javascript/js/Pool/init.js HTTP/1.1" 200 312 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 13265 1587729938.154+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Pool/style.css" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /javascript/js/Pool/style.css HTTP/1.1" 200 6020 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 12712 1587729938.159+10 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/images/lancaster_logo.gif" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /images/lancaster_logo.gif?LPPPSession=1587729846932&LPPPModule=2&LPPPMode=1 HTTP/1.1" 200 22171 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11574 1587729938.231+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/javascript/js/Pool/pool_table.jpg" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /javascript/js/Pool/pool_table.jpg HTTP/1.1" 200 56447 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 13265 1587729938.231+2 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/favicon.ico" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:05:38 +0100] "GET /favicon.ico HTTP/1.1" 404 262 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 1369 1587729938.372+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/pop-ups/en-GB/ConservationK-Energy.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:07:23 +0100] "GET /pool/pop-ups/en-GB/ConservationK-Energy.html HTTP/1.1" 200 1775 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 13699 1587730043.046+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/pop-ups/images/conser3.gif" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:07:23 +0100] "GET /pool/pop-ups/images/conser3.gif HTTP/1.1" 200 2142 "http://lppp.lancs.ac.uk/pool/pop-ups/en-GB/ConservationK-Energy.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 13265 1587730043.091+3 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/pop-ups/en-GB/ConservationMomentum.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:08:00 +0100] "GET /pool/pop-ups/en-GB/ConservationMomentum.html HTTP/1.1" 200 2400 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11574 1587730080.269+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/pop-ups/images/conser1.gif" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:08:00 +0100] "GET /pool/pop-ups/images/conser1.gif HTTP/1.1" 200 2130 "http://lppp.lancs.ac.uk/pool/pop-ups/en-GB/ConservationMomentum.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 13666 1587730080.309+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/pop-ups/images/conser2.gif" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:08:00 +0100] "GET /pool/pop-ups/images/conser2.gif HTTP/1.1" 200 1989 "http://lppp.lancs.ac.uk/pool/pop-ups/en-GB/ConservationMomentum.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 13709 1587730080.342+1 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/pop-ups/en-GB/ConservationK-Energy.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:08:01 +0100] "GET /pool/pop-ups/en-GB/ConservationK-Energy.html HTTP/1.1" 200 1775 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 11574 1587730081.365+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/pop-ups/en-GB/ConservationK-Energy.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:09:09 +0100] "GET /pool/pop-ups/en-GB/ConservationK-Energy.html HTTP/1.1" 200 1775 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 15194 1587730149.027+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/pop-ups/en-GB/ConservationMomentum.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:09:39 +0100] "GET /pool/pop-ups/en-GB/ConservationMomentum.html HTTP/1.1" 200 2400 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 15156 1587730179.169+0 (- -)
lppp.lancs.ac.uk "/export/depts/vhosts/lppp.lancs.ac.uk/pool/en-GB/collisions.html" - 2a02:c7f:de40:8300:3079:3901:d797:5d29 - - [24/Apr/2020:13:10:58 +0100] "GET /pool/en-GB/collisions.html?LPPPSession=1587729846932 HTTP/1.1" 200 7892 "http://lppp.lancs.ac.uk/pool/en-GB/index.html?LPPPSession=1587729846932" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1" 15156 1587730258.461+1 (- -)
